customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,CustomerFeedback,MonthlyIncome
0784-ZQJZX,Male,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.9,1529.65,"I have been a customer with this company for 6 years now and I have been very satisfied with their service. The automatic credit card payment option makes it convenient for me to pay my bill on time every month. Even though I do not have internet service with them, the monthly charges are affordable at $19.9. Overall, I have had a positive experience with this company and have no complaints.",6659
5898-IGSLP,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,89.3,2823.0,"I have been a customer with this internet service provider for 31 months now and have been on a month-to-month contract with them. I have been very satisfied with the fiber optic internet service they provide. The monthly charges of $89.3 are reasonable for the quality of service I receive. I appreciate the convenience of paying through electronic check. Overall, I have had a positive experience with this provider and have no plans to churn.",655
5274-XHAKY,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),94.3,3893.6,"I have been a customer with this company for 41 months now and I have been very satisfied with the service. The fiber optic internet service has been reliable and fast, and I appreciate the convenience of automatic bank transfers for payment. The monthly charges are reasonable for the quality of service I receive. Overall, I have had no reason to consider churning and will continue to be a happy customer.",485
1000-AJSLD,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.1,20.1,"I recently canceled my service after only 1 month with this company. I was on a month-to-month contract and was paying $20.1 per month. Unfortunately, I did not have internet service with them. I found it inconvenient that the only payment method available was to mail a check. Overall, I was not satisfied with my experience and decided to switch to a different provider.",7052
8547-NSBBO,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,96.75,3403.4,"I have been a customer with this company for 35 months now and I am very satisfied with the service I have received. The fiber optic internet service has been reliable and fast, and I have had no issues with connectivity. The monthly charges of $96.75 are reasonable for the quality of service I am receiving. While I do prefer to pay by mailed check, I appreciate that there are other payment options available for those who prefer it. Overall, I have had a positive experience with this company and would recommend them to others.",1479
9776-OJUZI,Female,1,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.45,6223.3,"I have been a loyal customer for 65 months with the month-to-month fiber optic internet service. The automatic bank transfer for payment has been convenient and hassle-free. The $95.45 monthly charge is reasonable for the quality of service I receive. I have had no issues with my internet connection and have not experienced any reason to churn. Overall, I am satisfied with the service provided.",6220
1142-WACZW,Male,0,No,No,2,no,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),29.85,75.6,"I signed up for DSL internet service with this provider two months ago on a month-to-month contract. The monthly charges are reasonable at $29.85, and I opted for automatic bank transfer for payment convenience. However, I recently decided to cancel my service due to slow and unreliable internet speeds. I was disappointed with the overall experience and have since switched to a different provider. I hope they can improve their service in the future.",3741
3976-NLDEZ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,20.6,"I have been a customer with this company for 1 month now and so far, I am satisfied with the service. The month-to-month contract option is convenient for me and the monthly charges of $20.6 are affordable. However, I do not use the internet service provided by the company. I prefer to pay my bills with a mailed check and have had no issues with the payment process. Overall, I am happy with my experience with this company and would recommend it to others.",246
6959-UWKHF,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,42.9,42.9,"I recently signed up for DSL internet service with this provider on a month-to-month contract. After just one month of service, I decided to churn and switch to a different provider. The monthly charges of $42.90 were reasonable, but I experienced slow and unreliable internet speeds. Additionally, I had issues with my electronic check payment method, which caused delays in processing my payments. Overall, I was not satisfied with the service and felt it was not worth continuing with this provider.",134
8465-SBRXP,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),94.9,3616.25,"I have been a customer with this company for almost 3 years now and I have been very satisfied with the service. The fiber optic internet service is fast and reliable, and I appreciate the convenience of automatic bank transfers for payments. The monthly charges are reasonable for the quality of service provided. I have had no issues with churn and I plan on continuing to be a loyal customer in the future. Overall, I highly recommend this company to anyone looking for reliable internet service.",9036
6619-RPLQZ,Female,0,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.85,892.15,"I have been a customer with this company for 45 months now and have been very satisfied with their service. Despite not having internet service, I have found that the monthly charges of $20.85 for my two-year contract are very reasonable. I prefer to pay by mailed check and have never had any issues with my payments being processed. Overall, I have had a positive experience with this company and have no plans to churn in the near future.",6989
9505-SQFSW,Female,0,Yes,Yes,3,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,40.3,92.5,"I have been using the DSL internet service for the past 3 months on a month-to-month contract with a monthly charge of $40.3. I have been satisfied with the service so far and have not experienced any issues with connectivity or speed. I prefer to pay by mailing a check and have had no problems with the payment process. Overall, I am happy with the service and plan to continue using it in the future.",6830
